date,time,name,images,logo,video,category,details,tagline,developer,pricing_text,similar,terms_of_service,privacy_policy,url 
2022-01-08,08:32:19 PM,Tonkean,"https://static.intercomassets.com/developer-home/change-request-image-uploads/5341/original/intercom_partnership_visuals-1607470923.jpg?1607470923, https://static.intercomassets.com/developer-home/change-request-image-uploads/5342/original/intercom_partnership_visuals_%281%29-1607470931.jpg?1607470931, https://static.intercomassets.com/developer-home/change-request-image-uploads/5343/original/intercom_partnership_visuals_%282%29-1607470938.jpg?1607470938, https://static.intercomassets.com/developer-home/change-request-image-uploads/5344/original/intercom_partnership_visuals_%283%29-1607470946.jpg?1607470946",https://static.intercomassets.com/developer-home/change-request-image-uploads/404/original/ItunesArtwork-1537094954.png?1537094954,,"Automation, Marketing automation","Extend Intercom to any application, team, or process across your business and orchestrate amazing customer experiences without code.Build, test and deploy enterprise-grade workflows for any situation:Support intake: Automatically tag incoming conversations and log support tickets within Zendesk/Salesforce/etc., instantly consolidate customer information, and route each ticket to the assigned agent.Support Escalation and Triage: From Intercom, agents can automatically log bugs within JIRA, route refund requests to Stripe, and anything else your team might need.Lead Routing: Qualify new leads with automatic, customizable discovery questions, then enrich leads with ZoomInfo/Clearbit, sync to Marketo/Pardot/Hubspot, and finally route to the appropriate SDR.… and many more processes surrounding Intercom! Automate tasks across your process, systems, and people.Monitor Conversations, Users, LeadsCreate/edit any field in those itemsPerform common actions like: Comment, Tag, Assign, Change Status, etc.Connect customer-facing communication and internal communication with integrations to collaboration tools like Slack, MS Teams, Google Hangouts, and email.Integrate Intercom with any one of our other 1000+ data sourcesAll of these processes can be planned, built, and tested in days, not weeks. To learn more, visit Tonkean.com/integrations/intercom or talk to us directly at tonkean.com/get-started/",The OS for Business Ops. Orchestrate complex processes with no-code.,Built by Tonkean,Paid app,,https://tonkean.com/terms/,https://tonkean.com/privacy/,https://www.intercom.com/app-store/?app_package_code=tonkean&category=marketing-automation
2022-01-08,08:32:21 PM,Chameleon,"https://static.intercomassets.com/developer-home/change-request-image-uploads/374/original/Images_for_Messenger_app_description_-_1-1536337572.png?1536337572, https://static.intercomassets.com/developer-home/change-request-image-uploads/375/original/Images_for_Messenger_app_description_-_2-1536337579.png?1536337579",https://static.intercomassets.com/appstore/images/icons/chameleon.png,,"Marketing automation, Surveys & Feedback","Chameleon's deep integration with Intercom allows you to synchronize in-app messaging and tours.You can:Use Intercom segments to target toursLaunch tours from Intercom messagesSend messages based on tour completionLaunch Intercom messenger from within toursOpen Intercom user page (with conversations) from Chameleon dashboardTo learn more about Chameleon, click here.",Highlight specific features and guide users around your product,Built by Chameleon,Trial for free,"HelpHero, Privy Growth Platform, Driftrock, Sendlane",https://www.trychameleon.com/terms,https://www.trychameleon.com/privacy,https://www.intercom.com/app-store/?app_package_code=chameleon&category=marketing-automation
2022-01-08,08:32:26 PM,Referral Factory,"https://static.intercomassets.com/developer-home/change-request-image-uploads/6137/original/1-Referral-Program-Intercom-App-1617816524.png?1617816524, https://static.intercomassets.com/developer-home/change-request-image-uploads/6138/original/2-Referral-Program-Intercom-App-1617816529.png?1617816529, https://static.intercomassets.com/developer-home/change-request-image-uploads/6139/original/3-Referral-Program-Intercom-App-1617816534.png?1617816534, https://static.intercomassets.com/developer-home/change-request-image-uploads/6140/original/4-Referral-Program-Intercom-App-1617816540.png?1617816540, https://static.intercomassets.com/developer-home/change-request-image-uploads/6141/original/5-Referral-Program-Intercom-App-1617816544.png?1617816544",https://static.intercomassets.com/developer-home/change-request-image-uploads/6142/original/logo-1617816590.png?1617816590,https://www.youtube.com/embed/9m5q9hpAgl4?rel=0&hd=1&autoplay=0,"Lead capture, Marketing automation","Get more referrals by using this Referral Factory. Our Intercom app syncs your referral program and your Intercom account - allowing you to send all your referred leads directly to Intercom, and qualify them with a user attribute or status update. This reduces the ‘behind the scenes’ admin of your referral program and helps you know which of your referred leads qualify, it also helps you know which referrers you need to reward as a result. If you want to run a hassle-free referral program then use referral-factory.com and Intercom together! This Intercom integration is only available on the basic plan of Referral Factory which costs €150 per month. GET 20% OFF FOR THREE MONTHS when you use this code on sign up: INTERCOM. The promotion code is for new customers only.",Connect your referral program to Intercom. Get more referred leads 🚀,Built by Referral Factory,Trial for free,,https://referral-factory.com/general-terms,https://referral-factory.com/privacy,https://www.intercom.com/app-store/?app_package_code=referral-factory&category=marketing-automation
2022-01-08,08:32:28 PM,Beamer,"https://static.intercomassets.com/developer-home/change-request-image-uploads/988/original/bmr_intercom-1-1547484868.png?1547484868, https://static.intercomassets.com/developer-home/change-request-image-uploads/989/original/bmr_intercom-2-1547484875.png?1547484875, https://static.intercomassets.com/developer-home/change-request-image-uploads/990/original/bmr_intercom-3-1547484887.png?1547484887",https://static.intercomassets.com/developer-home/change-request-image-uploads/942/original/Webp.net-resizeimage-1546710272.png?1546710272,,"Marketing automation, Surveys & Feedback","Beamer for Intercom is a smart and easy-to-use changelog and newsfeed that will help you announce new features, product updates, special offers and more.With this integration your users will be able to check your changelog right from your Intercom Messenger home. This will get you up to 10x more user engagement and convert more users into paying customers.FeaturesShare posts with text, images and videosCollect user feedback and reactionsPush notificationsUser segmentationCreate posts and schedule to be published at a specific day and timeCustomize your designand much more!If you need support, please visit https://www.getbeamer.com/.",Keep users updated with your own newsfeed and changelog,Built by Joincube Inc.,Trial for free,,https://www.getbeamer.com/terms-of-service/,https://www.getbeamer.com/privacy-policy/,https://www.intercom.com/app-store/?app_package_code=beamer&category=marketing-automation
2022-01-08,08:32:29 PM,HEROW,"https://static.intercomassets.com/developer-home/change-request-image-uploads/3003/original/Notification_History-1574789102.png?1574789102, https://static.intercomassets.com/developer-home/change-request-image-uploads/3004/original/Home_Work-1574789108.png?1574789108, https://static.intercomassets.com/developer-home/change-request-image-uploads/3005/original/HerowOverview-1574789113.png?1574789113, https://static.intercomassets.com/developer-home/change-request-image-uploads/3365/original/Real-Life_Events-1580226616.png?1580226616",https://static.intercomassets.com/developer-home/change-request-image-uploads/3002/original/herow-logo-512x512-1574788909.png?1574788909,,"Marketing automation, Data & Enrichment","HEROW is a contextual marketing platform for mobile applications. Built around everyday behaviors and powered by location intelligence, its one-stop solution allows apps to better align their marketing campaigns with user interest and behaviors.The integration allows the HEROW platform to push to Intercom some useful user's information to enrich customer communication:Users' home & work city ZIP codes detected by HEROW platformFirst user location after installing the App detected by HEROW platformMobile notifications that have been sent to each user by HEROW platformReal-life events (Home, work, geofences) detected by the HEROW platformLearn more about our product, our case studies and our pricing model on herow.io !",Enrich customer intelligence with contextual triggers and behaviors,Built by HEROW,Some features free,,https://herow.io/terms-and-conditions-us/,https://herow.io/privacy-policy/,https://www.intercom.com/app-store/?app_package_code=herow&category=marketing-automation
2022-01-08,08:32:32 PM,Crowdvocate,https://static.intercomassets.com/developer-home/change-request-image-uploads/4861/original/Artboard_1-1600341702.png?1600341702,https://static.intercomassets.com/developer-home/change-request-image-uploads/2034/original/crowdvocate.512-1561455432.png?1561455432,https://www.youtube.com/embed/4ImS7SktoBU?rel=0&hd=1&autoplay=0,"CRM, Marketing automation","Turn customers into brand advocates. With Crowdvocate you can run targeted loyalty and advocacy programs within Intercom, create customer-base journeys and relationship marketing, and leverage our hyper-personalization for growth. Add gamification and rewards, empower customer networking and track external customer activities and contribution all in one platform. Embed the Crowdvocate app into Intercom messenger to generate trigger based call to actions within Intercom platform in an easy and time efficient way.",Customer Advocacy Made Easy,Built by Crowdvocate,Paid app,,https://crowdvocate.com/terms-and-conditions/,https://crowdvocate.com/privacy-policy/,https://www.intercom.com/app-store/?app_package_code=crowdvocate-tx70&category=marketing-automation
2022-01-08,08:32:33 PM,Chargebee Subscription Billing,"https://static.intercomassets.com/developer-home/change-request-image-uploads/1277/original/1-1551350861.png?1551350861, https://static.intercomassets.com/developer-home/change-request-image-uploads/1278/original/2-1551350878.png?1551350878, https://static.intercomassets.com/developer-home/change-request-image-uploads/1279/original/3-1551350889.png?1551350889",https://static.intercomassets.com/developer-home/change-request-image-uploads/1215/original/Chargebee_logo_intercom_png_512-1550829746.png?1550829746,,"Automation, Marketing automation, Data & Enrichment","Installing Chargebee Subscription Billing app on Intercom, allows you to sync your customer and subscriptions data such as customer name, email address, subscription plan, subscription value, card expiration dates, unpaid invoice information, MRR etc, on Chargebee, into your Intercom account.Combine the power of Chargebee’s billing & subscription management platform with Intercom’s ability to target, engage, acquire and support customers.The Chargebee Subscription Billing app enables you to,Have the key information about your customers and their subscriptions in Chargebee, synced right into your Intercom account, helping your customer support executives to identify the customer they are interacting with.Automate customer engagement by creating Custom Bots, making use of rich data points of your customers and their subscriptions in Chargebee.Convert leads through effective email, in-app or push message campaigns, to target your customers better, making use of your customer and subscription data in Chargebee.;Route customers to the right support executive in your company, based on the customer type, subscription plan and other data points to give a flawless support experience.",Gain context on subscription and customer data - right in Intercom,Built by Chargebee,Paid app,,https://www.chargebee.com/company/terms/,https://www.chargebee.com/privacy/,https://www.intercom.com/app-store/?app_package_code=chargebee-subscriptions&category=marketing-automation
2022-01-08,08:32:35 PM,ApiX-Drive,"https://static.intercomassets.com/developer-home/change-request-image-uploads/7345/original/0_0-1632918979.png?1632918979, https://static.intercomassets.com/developer-home/change-request-image-uploads/7346/original/1_1-1632918985.png?1632918985, https://static.intercomassets.com/developer-home/change-request-image-uploads/7347/original/2_2-1632918990.png?1632918990, https://static.intercomassets.com/developer-home/change-request-image-uploads/7348/original/3_3-1632918994.png?1632918994, https://static.intercomassets.com/developer-home/change-request-image-uploads/7349/original/4_4-1632918998.png?1632918998",https://static.intercomassets.com/developer-home/change-request-image-uploads/6948/original/apix_logo_512-1627566407.jpg?1627566407,,"Automation, Marketing automation","ApiX-Drive allows you to quickly set up integration between different systems and Intercom. You will be able to create new leads in Intercom from other sources. And send created in Intercom leads, for example, to Telegram, CRM systems, services for SMS and Email mailings and much more. More than 250 ready-made integrations available. All this will allow you to automate the transfer of data between different systems and services, save time and avoid routine processes.",Connect Intercom to hundreds of other apps and services,Built by ApiX-Drive,Some features free,,https://apix-drive.com/ru/terms-apix,https://apix-drive.com/ru/privacy-apix,https://www.intercom.com/app-store/?app_package_code=apix-drive&category=marketing-automation
2022-01-08,08:32:36 PM,Poptin,"https://static.intercomassets.com/developer-home/change-request-image-uploads/6463/original/Intercom_x_Poptin_4-1622023050.png?1622023050, https://static.intercomassets.com/developer-home/change-request-image-uploads/6608/original/Screenshot_2021-06-08_at_2.02.02_PM-1623159117.png?1623159117, https://static.intercomassets.com/developer-home/change-request-image-uploads/6609/original/Screenshot_2021-06-08_at_2.35.27_PM-1623159371.png?1623159371, https://static.intercomassets.com/developer-home/change-request-image-uploads/6610/original/Screenshot_2021-06-08_at_2.00.51_PM-1623159384.png?1623159384",https://static.intercomassets.com/developer-home/change-request-image-uploads/6459/original/512x512-Poptin-logo-1622019292.png?1622019292,,"Lead capture, Marketing automation","With hundreds of outstanding reviews across different platforms, Poptin’s advanced conversion toolkit helps businesses boost their email list, sales, and leads using engaging pop ups and forms you can create in minutes.Poptin’s wide range of behavior-based and intent-focused targeting equips your campaigns to reduce cart abandonment, drive more email signups, and boost brand engagement. No coding required.Once integrated with Intercom, you can sync your website popup and form responses directly into your Intercom database, creating a seamless marketing and lead generation funnel. You can even specify whether you want the collected data to go to your Users or Leads repository. From there, you can start segmenting your list based on your specified category, curate appropriate campaigns, strategize your retargeting efforts, and even create a user profile of the respondent with all your conversations and communications.You can choose from a variety of pop ups and forms that would fit your Intercom campaign: lightboxes, overlays, slide-ins, mobile popups, countdown popups, social widgets, contact forms, and email forms. Once your popup campaign is running, you can monitor your performance through Poptin's built-in analytics. You can even conduct A/B testing to determine what popup and form tactic would work best for your Intercom marketing campaigns.",Push leads from Poptin pop ups and forms to your Intercom account,Built by Poptin LTD,Some features free,,https://www.poptin.com/terms-of-service/,https://www.poptin.com/privacy-policy/,https://www.intercom.com/app-store/?app_package_code=poptin-app&category=marketing-automation
2022-01-08,08:32:37 PM,Driftrock,"https://static.intercomassets.com/developer-home/change-request-image-uploads/1883/original/Intercom_Audience_Sync-1559562903.png?1559562903, https://static.intercomassets.com/developer-home/change-request-image-uploads/1884/original/Intercom_Lead_Sync-1559562907.png?1559562907, https://static.intercomassets.com/developer-home/change-request-image-uploads/3927/original/Intercom_Reporting-1587375718.png?1587375718, https://static.intercomassets.com/developer-home/change-request-image-uploads/3928/original/Intercom_Geo-1587375723.png?1587375723, https://static.intercomassets.com/developer-home/change-request-image-uploads/3929/original/Intercom_Analysis-1587375730.png?1587375730",https://static.intercomassets.com/developer-home/change-request-image-uploads/1889/original/yellow_mark_with_shine-1559567320.png?1559567320,,"Lead capture, Marketing automation","Leverage your Intercom data to drive more leads and sales from social channels such as Facebook Ads, Google Ads, LinkedIn Ads and Driftrock Smartforms using Driftrock's multi-channel lead generation software to Acquire, track and nurture leads through to conversion.Generate more leadsActivate, automate, sync and track all your lead gen sources to Intercom. Case Study: Decrease CPL 54% while increasing lead volume 2.3XFacebook Lead AdsGoogle YouTube Form AdsLinkedIn Lead Gen FormsFacebook MarketplaceDriftrock Smart FormsManage AudiencesExtend your Intercom in-app and email messages to Facebook, Google and LinkedIn as well as automate life-cycle marketing.Case Study: Increase CRM reach 3XFacebook Custom AudiencesGoogle Customer MatchLinkedIn Matched Audiences (coming soon!)Optimise & track your campaignsConnect your ad accounts to track from ad through to Intercom events and purchases.Facebook AdsInstagram Ads.;Google Ads & YouTube.LinkedIn AdsDriftrock Smart FormsValidate and cleanse leadsValidate and cleanse incoming leads before they arrive in Intercom to increase lead quality and conversion rates of your sales and account teams. GeoanalysisAnalyse where your leads are coming from in real-time and provide transparency on: Lead acquisition through to activation, or purchase.Leads that drop-off and those that go onto convert. Red-flag geographical areas of low-interest and engagement, to optimise for an increase in performance.Get in touch at hello@driftrock.com to talk to our team about all our powerful features, or just chat to us on Intercom (We're a happy customer too!)","Intercom Marketing Tools for Facebook, Google, LinkedIn & more!",Built by Driftrock,Paid app,,https://www.driftrock.com/terms-of-service/,https://www.driftrock.com/privacy-policy/,https://www.intercom.com/app-store/?app_package_code=driftrock&category=marketing-automation
2022-01-08,08:32:41 PM,Tolstoy,"https://static.intercomassets.com/developer-home/change-request-image-uploads/6923/original/1-1627227001.png?1627227001, https://static.intercomassets.com/developer-home/change-request-image-uploads/6924/original/2-1627227005.png?1627227005, https://static.intercomassets.com/developer-home/change-request-image-uploads/6925/original/3-1627227010.png?1627227010, https://static.intercomassets.com/developer-home/change-request-image-uploads/6926/original/4-1627227015.png?1627227015, https://static.intercomassets.com/developer-home/change-request-image-uploads/6927/original/5-1627227019.png?1627227019",https://static.intercomassets.com/developer-home/change-request-image-uploads/6885/original/500f26_0036a357f0b64d639ec99f9fc85ca06b_mv2-1626852171.png?1626852171,https://www.youtube.com/embed/ap1kfw0D9Lw?rel=0&hd=1&autoplay=0,"Marketing automation, Phone & video","Create and instantly send interactive videos in Intercom messenger. Tolstoy is an online interactive video platform, helping people easily create videos to have face-face conversations with your customers.The Tolstoy app lets your team:Get face to face with customers - Increase customer satisfaction by providing personalized experiences in the support process, your customers will feel more connected to you and will build relationships.Decrease time-to-resolution by answering questions faster - Explain greater amounts of information quickly with relevant video experiencesEnhance existing bot conversations with interactive video - Automate your existing conversations with video to increase engagement and solve issues faster.View your user responses and receive them in your inbox.Create interactive videos with Tolstoy and instantly send them within Intercom Messenger. With the Tolstoy app you can create resolution videos for frequently asked customer support questions, Product How-To and demo videos, and testimonial videos of satisfied customers. Tolstoy also allows viewers to send video, audio, and text feedback within your videos.",Resolve tickets faster by sending videos in Intercom messenger,Built by Tolstoy,Free,,https://www.gotolstoy.com/terms-of-use,https://www.gotolstoy.com/privacy-policy,https://www.intercom.com/app-store/?app_package_code=tolstoy-reo3&category=marketing-automation
2022-01-08,08:32:43 PM,InMoment Surveys (formerly Wootric),"https://static.intercomassets.com/developer-home/change-request-image-uploads/7064/original/1a-Surveys-in-Messenger-1618512566_%281%29-1629237923.png?1629237923, https://static.intercomassets.com/developer-home/change-request-image-uploads/7065/original/2_-See_feedback_in_Intercom_Inbox-1629238988.png?1629238988, https://static.intercomassets.com/developer-home/change-request-image-uploads/7066/original/Intercome_slides-24-1629239012.png?1629239012, https://static.intercomassets.com/developer-home/change-request-image-uploads/7067/original/Intercome_slides-25-1629239022.png?1629239022, https://static.intercomassets.com/developer-home/change-request-image-uploads/7068/original/5_Analyze_user_feedback_in_InMoment-1629239098.png?1629239098, https://static.intercomassets.com/developer-home/change-request-image-uploads/7069/original/6_User_Response_timeline_in_InMoment-1629239106.png?1629239106",https://static.intercomassets.com/developer-home/change-request-image-uploads/6235/original/wootric-logomark_512x512_for_IC_listing-1618512773.png?1618512773,,"Analytics, Marketing automation, Surveys & Feedback","Whether you are looking for NPS surveys or a complete Voice of Customer solution, InMoment CoreCX (formerly Wootric) will help you make the most of customer feedback using Intercom. Learn more here.InMoment measures your customer experience with proven CX metrics -- Net Promoter Score℠, Customer Satisfaction (CSAT) and Customer Effort Score (CES) -- using high-response micro-surveys delivered in Intercom conversations, via mobile and email. Survey scores, feedback comments and more appear as these custom attributes in Intercom. Sentiment trend also appears in Inbox.latest_wootric_NPS_scorelatest_wootric_NPS_commentNPS_response_datedate_of_most_recent_survey_declineTrigger surveys at customer journey points, on a rolling cadence, or campaign-style based on attributes or events in Intercom.Close the loop with customers based on score -- quickly respond to detractors, turn happy customers into brand advocates. Advanced analytics in InMoment provide trends and insight that will help you retain more customers.Maximize customer lifetime value with modern customer feedback management from InMoment. For help, email support@wootric.com","Net Promoter Score (NPS), CSAT & CES feedback in Intercom.",Built by InMoment,Free,,https://www.wootric.com/company/terms-of-service/,https://www.wootric.com/company/privacy/,https://www.intercom.com/app-store/?app_package_code=wootric&category=marketing-automation
2022-01-08,08:32:45 PM,NetHunt CRM,"https://static.intercomassets.com/developer-home/change-request-image-uploads/4958/original/Slide_1-1601631109.png?1601631109, https://static.intercomassets.com/developer-home/change-request-image-uploads/4959/original/Slide_2-1601631118.png?1601631118, https://static.intercomassets.com/developer-home/change-request-image-uploads/4960/original/Slide_3-1601631125.png?1601631125, https://static.intercomassets.com/developer-home/change-request-image-uploads/4961/original/Slide_4-1601631132.png?1601631132",https://static.intercomassets.com/developer-home/change-request-image-uploads/4721/original/Logo_-_512x512-1597783289.png?1597783289,https://www.youtube.com/embed/KgLkJuLoaS8?rel=0&hd=1&autoplay=0,"CRM, Marketing automation","NetHunt’s Gmail CRM for sales and marketing teams now fits perfectly in your favorite messenger. With the NetHunt CRM for Intercom app, you can:Keep all the conversation history in your CRM by automatically sending your Intercom chats to contacts in NetHunt CRMCreate new leads with one click right from your Intercom chats and pull Intercom leads dataView and manage all Intercom chats in NetHunt CRM, both linked and not linkedInstantly synchronize chats and conversations with NetHunt CRM to get the most up-to-date picture on your leads and dealsConnect your NetHunt CRM workspace to Intercom via the app settings tab. Learn more here.",Create new leads from chats and automatically link conversations,Built by NetHunt,Trial for free,,https://nethunt.com/terms,https://nethunt.com/privacy,https://www.intercom.com/app-store/?app_package_code=nethunt&category=marketing-automation
2022-01-08,08:32:47 PM,GrowSurf,"https://static.intercomassets.com/developer-home/change-request-image-uploads/6847/original/GrowSurf_-_Intercom_01-1626327909.png?1626327909, https://static.intercomassets.com/developer-home/change-request-image-uploads/6848/original/GrowSurf_-_Intercom_02-1626327912.png?1626327912, https://static.intercomassets.com/developer-home/change-request-image-uploads/6849/original/GrowSurf_-_Intercom_03-1626327915.png?1626327915, https://static.intercomassets.com/developer-home/change-request-image-uploads/6850/original/GrowSurf_-_Intercom_04-1626327918.png?1626327918, https://static.intercomassets.com/developer-home/change-request-image-uploads/6851/original/GrowSurf_-_Intercom_05-1626327920.png?1626327920",https://static.intercomassets.com/developer-home/change-request-image-uploads/6842/original/finn_large-1626298868.jpg?1626298868,,"Lead capture, Marketing automation","B2C and B2B tech companies using GrowSurf’s referral program software get new customers on autopilot.Connect GrowSurf with Intercom and easily generate referral links for your contacts to share.Just copy and paste {{ custom_data.growsurf_share_url }} into your Intercom emails to give your contacts their unique referral link. Your contacts never need to sign up for your referral program and can start sharing their link immediately.Automate customer acquisition at the lowest possible cost.GrowSurf customers get results like these: 312% return on investment, 30% of new leads from referrals, 15% of ARR from referrals.Deepen your bond with customers and tap into word-of-mouth growth.Leveraging word-of-mouth is one of the best marketing decisions you can make. Referred customers are more loyal, less likely to churn, and are a cost-effective way to sustainably grow your business.",Get more customers with a referral program for your Intercom users,Built by GrowSurf,Some features free,,https://growsurf.com/terms,https://growsurf.com/privacy,https://www.intercom.com/app-store/?app_package_code=growsurf&category=marketing-automation
2022-01-08,08:32:48 PM,Botfuel Answers,"https://static.intercomassets.com/developer-home/change-request-image-uploads/3568/original/Intent_libraries-1582899328.png?1582899328, https://static.intercomassets.com/developer-home/change-request-image-uploads/3570/original/Copie_de_Copie_de_Sans_titre-1582899345.png?1582899345, https://static.intercomassets.com/developer-home/change-request-image-uploads/3571/original/The_most_straightforward_AI_chatbot_solution_for_Intercom-1582899388.png?1582899388",https://static.intercomassets.com/developer-home/change-request-image-uploads/2900/original/botfuel_logo-square-1573734218.png?1573734218,https://player.vimeo.com/video/363558131?autoplay=0,"Automation, Marketing automation","Botfuel Answers is the most straightforward and plug&play AI chatbot solution for Intercom. As it comes with pre-trained intent libraries, you just need to pick your industry (we cover many), connect it to your Intercom, fill some answers in the knowledge base and start answering common requests 24/7/365 or when agents are unavailable. No training is needed !You will also be able to manage precisely when the bot should hand over the conversation to a human and even connect it to your existing APIs for more personalized and precise interactions (such as giving order status, providing invoices, etc...)",Use AI-powered chatbots to qualify leads & answer recurrent questions,Built by Botfuel,Trial for free,,https://www.botfuel.io/terms,https://www.botfuel.io/privacy,https://www.intercom.com/app-store/?app_package_code=botfuel-application&category=marketing-automation
2022-01-08,08:32:51 PM,EyeLevel.ai,"https://static.intercomassets.com/developer-home/change-request-image-uploads/3754/original/intercom_1-1585427986.png?1585427986, https://static.intercomassets.com/developer-home/change-request-image-uploads/3755/original/intercom_2-1585427992.png?1585427992, https://static.intercomassets.com/developer-home/change-request-image-uploads/3756/original/intercom_3-1585427996.png?1585427996, https://static.intercomassets.com/developer-home/change-request-image-uploads/3757/original/intercom_4-1585428002.png?1585428002",https://static.intercomassets.com/developer-home/change-request-image-uploads/3753/original/eyelevel.icon-1585427645.png?1585427645,https://www.youtube.com/embed/rZ6HldS_8vk?rel=0&hd=1&autoplay=0,"Lead capture, Marketing automation",Automatically qualify leads on Facebook and LinkedIn. Chat with them from Intercom. Increase the ROI of your current social media spend by up to 500%.Automatically Qualify LeadsUse EyeLevel to easily build and deploy automated lead qualifying chats into your Facebook and LinkedIn ad campaigns.Introduce your potential new customers to your brandAutomatically ask pre-qualifying questionsChat from IntercomIntegrate Intercom with EyeLevel to alert and seamlessly transfer control of the automated chats to your team in Intercom.Instantly transfer hot leads directly to your sales teamCase Study: Increase MQL to SQL conversion rate by 200% while decreasing cost per sale by 50%Extend the power of Intercom from web to your Facebook and LinkedIn ad campaigns with EyeLevel. Reach us at info@eyelevel.ai for more information!,"Automatically qualify social media leads, chat with them via Intercom",Built by EyeLevel.ai,Trial for free,,https://eyelevel.ai/terms-of-use,https://eyelevel.ai/privacy-policy,https://www.intercom.com/app-store/?app_package_code=eyelevel-ai-b6m0&category=marketing-automation
2022-01-08,08:32:53 PM,Unito,"https://static.intercomassets.com/developer-home/change-request-image-uploads/7303/original/Intercom1-1632428124.png?1632428124, https://static.intercomassets.com/developer-home/change-request-image-uploads/7304/original/Intercom3-1632428129.png?1632428129, https://static.intercomassets.com/developer-home/change-request-image-uploads/7305/original/Intercom4-1632428134.png?1632428134",https://static.intercomassets.com/developer-home/change-request-image-uploads/7297/original/IntercomIcon-1632408389.png?1632408389,https://www.youtube.com/embed/i87wjjgpqHQ?rel=0&hd=1&autoplay=0,"Automation, Marketing automation","Unito is a no-code Intercom integration solution that allows you to connect your apps and automate your workflows in minutes. Go beyond Zapier with deep flows that cover more use cases, sync more fields, and update in real-time. Cut through the noise and make sure your teams have the right information when and where they need it — so they can focus on the task at hand. Features:Live two-way syncGet more out of your tools with Unito’s powerful two-way automations. Keep information flowing between Intercom and the other tools in your stack, so everyone’s work is up to date no matter their environment. Live updates mean you don’t have to sit around wondering if you have the information you need.Deep IntegrationsUnito offers some of the deepest integrations on the market, allowing you to collaborate more efficiently across tools and teams. Share as much as you need, when you need and how you need; from an entire project to just a few messages. Unito’s integrations allow you to sync assignees, due dates, comments, tickets, tags, sections, attachments, and more.Customize your flowsEnd the noise with Unito’s rules. Filter and sync crucial information while leaving the rest in its home tool. With field mappings, send information where you need it - from one type of field to another and tailor your flows to your use case.What does all of this mean?It means that you can extract a tasks data from a work management tool like Trello or Asana to better track project progress, manage campaigns and budgets via intercom without the copy + paste hassle. Unito currently supports Airtable, Asana, Azure DevOps, Basecamp, Bitbucket, ClickUp, Favro, GitHub, GitLab, Google Sheets, HubSpot, Intercom, Jira, Jira Service Desk, MeisterTask, monday.com, Notion, Salesforce, Slack, Smartsheet, Teamwork, Trello, Wrike, Zendesk, and Zoho Projects.","Build 2-way syncs with Asana, Zendesk, Airtable & many more",Built by Unito,Trial for free,,https://unito.io/terms/,https://unito.io/privacy/,https://www.intercom.com/app-store/?app_package_code=unito&category=marketing-automation
2022-01-08,08:32:55 PM,KickFire,"https://static.intercomassets.com/developer-home/change-request-image-uploads/2844/original/intercom-ss-1019-1-1572644060.png?1572644060, https://static.intercomassets.com/developer-home/change-request-image-uploads/2845/original/intercom-ss-1019-2-1572644069.png?1572644069, https://static.intercomassets.com/developer-home/change-request-image-uploads/2846/original/intercom-ss-1019-3-1572644074.png?1572644074, https://static.intercomassets.com/developer-home/change-request-image-uploads/2847/original/intercom-ss-1019-4-1572644080.png?1572644080",https://static.intercomassets.com/developer-home/change-request-image-uploads/1845/original/kickfire-r-small-1559159425.png?1559159425,,"Marketing automation, Data & Enrichment","KickFire data transforms previously anonymous website visitors into actionable opportunities. Use company information like name, industry, revenue, employee count and more in your Intercom conversations to provide highly personalized and relevant interactions across your website chat.Gather detailed information about the companies visiting your website without them ever filling out a form or providing an email addressUse company information to qualify leads in real-time and discover net-new accounts Increase conversion rates by delivering the right message to the right accounts at the right timeWhen a visitor comes to your website, their company data will automatically be populated into Intercom’s chat window, so the very first message the person sees is customized to their specific needs. To learn more about KickFire’s Intercom integration, visit https://kickfire.com/intercom",Enrich your Intercom conversations with KickFire's account-level data,Built by KickFire,Paid app,,https://id.kickfire.com/termofuse,https://id.kickfire.com/privacy-policy,https://www.intercom.com/app-store/?app_package_code=kickfire&category=marketing-automation
2022-01-08,08:32:56 PM,Headway,"https://static.intercomassets.com/developer-home/change-request-image-uploads/776/original/messenger-1543504512.png?1543504512, https://static.intercomassets.com/developer-home/change-request-image-uploads/785/original/widget-1543533997.png?1543533997",https://static.intercomassets.com/developer-home/change-request-image-uploads/767/original/headway-1543426243.png?1543426243,,"Marketing automation, Data & Enrichment","Headway is the easiest way to keep your customers in the loop about your product, directly from your app.Every update that you can share with your users, you should.They will love you for this, we promise 😊",Changelog as a Service,"Built by Headway App, Inc.",Some features free,"Beamer, Sendlane, Hygger, Chameleon",https://headwayapp.co/terms,https://headwayapp.co/privacy,https://www.intercom.com/app-store/?app_package_code=headway-app&category=marketing-automation
